"temperature","weather_id","humidity","dew_point","precipitation","cloud_cover","wind_speed","weather_code","last_seen"
19.1,1020,70.0,13.5,0.0,100,10.8,3,2026-06-20 11:40:03.572 +0100
20.0,1021,66.0,13.4,0.0,100,11.5,3,2026-06-20 12:00:04.939 +0100
20.2,1022,64.0,13.2,0.0,100,11.9,3,2026-06-20 12:20:03.029 +0100
21.0,1023,59.0,12.7,0.0,100,12.6,3,2026-06-20 12:40:03.271 +0100
21.3,1024,57.0,12.4,0.0,100,12.6,3,2026-06-20 13:00:05.150 +0100
21.4,1025,56.0,12.3,0.0,100,12.2,3,2026-06-20 13:20:03.341 +0100
21.6,1026,54.0,11.9,0.0,100,11.9,3,2026-06-20 13:40:03.581 +0100
21.8,1027,54.0,12.1,0.0,100,9.4,3,2026-06-20 14:00:04.845 +0100
21.9,1028,53.0,11.9,0.0,100,9.0,3,2026-06-20 14:20:04.164 +0100
22.1,1029,52.0,11.8,0.0,100,9.0,3,2026-06-20 14:40:03.380 +0100
22.5,1030,49.0,11.2,0.0,100,9.4,3,2026-06-20 15:00:05.055 +0100
23.0,1031,48.0,11.4,0.0,100,10.8,3,2026-06-20 15:20:03.246 +0100
23.1,1032,48.0,11.5,0.0,100,10.1,3,2026-06-20 15:40:03.486 +0100
23.2,1033,46.0,11.0,0.0,100,9.0,3,2026-06-20 16:00:05.057 +0100
23.3,1034,45.0,10.7,0.0,100,8.6,3,2026-06-20 16:20:03.351 +0100
23.3,1035,46.0,11.1,0.0,100,9.7,3,2026-06-20 16:40:03.592 +0100
23.3,1036,45.0,10.7,0.0,100,10.4,3,2026-06-20 17:00:04.959 +0100
23.3,1037,45.0,10.7,0.0,100,9.7,3,2026-06-20 17:20:03.048 +0100
23.5,1038,42.0,9.9,0.0,89,8.6,3,2026-06-20 17:40:03.186 +0100
23.3,1039,42.0,9.7,0.0,76,8.6,2,2026-06-20 18:00:04.451 +0100
23.1,1040,43.0,9.8,0.0,72,9.7,2,2026-06-20 18:20:03.732 +0100
22.9,1041,43.0,9.6,0.0,74,11.9,2,2026-06-20 18:40:03.906 +0100
22.1,1042,46.0,10.0,0.0,60,15.8,2,2026-06-20 19:00:05.478 +0100
21.8,1043,47.0,10.0,0.0,46,16.2,1,2026-06-20 19:20:03.670 +0100
22.7,1044,45.0,10.1,0.0,54,9.7,2,2026-06-20 19:40:03.910 +0100
21.7,1045,47.0,9.9,0.0,64,13.3,2,2026-06-20 20:00:05.277 +0100
21.4,1046,48.0,9.9,0.0,73,14.0,2,2026-06-20 20:20:03.468 +0100
21.0,1047,49.0,9.9,0.0,86,12.6,3,2026-06-20 20:40:03.706 +0100
20.6,1048,50.0,9.8,0.0,100,11.9,3,2026-06-20 21:00:05.074 +0100
20.2,1049,52.0,10.1,0.0,84,11.5,3,2026-06-20 21:20:03.163 +0100
19.8,1050,54.0,10.3,0.0,55,11.2,2,2026-06-20 21:40:03.302 +0100
19.0,1051,57.0,10.3,0.0,9,10.4,0,2026-06-20 22:00:04.568 +0100
18.9,1052,57.0,10.2,0.0,22,11.2,1,2026-06-20 22:20:03.885 +0100
18.7,1053,57.0,10.0,0.0,21,10.8,1,2026-06-20 22:40:04.226 +0100
18.1,1054,58.0,9.7,0.0,1,10.1,0,2026-06-20 23:00:04.671 +0100
17.9,1055,59.0,9.8,0.0,0,9.4,0,2026-06-20 23:20:03.989 +0100
17.7,1056,59.0,9.6,0.0,0,9.0,0,2026-06-20 23:40:02.999 +0100
17.4,1057,60.0,9.5,0.0,2,7.6,0,2026-06-21 00:00:04.161 +0100
17.2,1058,60.0,9.4,0.0,9,7.6,0,2026-06-21 00:20:03.274 +0100
17.3,1059,60.0,9.5,0.0,29,7.6,1,2026-06-21 00:40:03.410 +0100
17.1,1060,60.0,9.3,0.0,53,7.9,2,2026-06-21 01:00:04.373 +0100
17.0,1061,60.0,9.2,0.0,45,7.9,1,2026-06-21 01:20:03.489 +0100
17.0,1062,61.0,9.4,0.0,12,6.8,0,2026-06-21 01:40:03.726 +0100
16.8,1063,62.0,9.5,0.0,19,6.5,0,2026-06-21 02:00:04.888 +0100
16.7,1064,62.0,9.4,0.0,28,6.5,1,2026-06-21 02:20:04.103 +0100
16.6,1065,63.0,9.5,0.0,39,6.5,1,2026-06-21 02:40:03.202 +0100
16.4,1066,63.0,9.4,0.0,52,6.5,2,2026-06-21 03:00:04.249 +0100
16.5,1067,64.0,9.7,0.0,38,6.5,1,2026-06-21 03:20:03.284 +0100
16.3,1068,66.0,9.9,0.0,23,6.5,1,2026-06-21 03:40:03.428 +0100
16.1,1069,66.0,9.7,0.0,1,6.5,0,2026-06-21 04:00:06.637 +0100
16.0,1070,66.0,9.6,0.0,2,6.5,0,2026-06-21 04:20:03.804 +0100
15.3,1071,68.0,9.4,0.0,2,5.8,0,2026-06-21 04:40:04.043 +0100
15.1,1072,68.0,9.3,0.0,1,5.4,0,2026-06-21 05:00:05.208 +0100
15.1,1073,68.0,9.2,0.0,1,5.4,0,2026-06-21 05:20:03.196 +0100
15.1,1074,69.0,9.4,0.0,16,5.4,0,2026-06-21 05:40:03.331 +0100
15.2,1075,68.0,9.3,0.0,20,5.8,1,2026-06-21 06:00:05.719 +0100
15.1,1076,68.0,9.2,0.0,58,5.8,2,2026-06-21 06:20:03.914 +0100
15.3,1077,68.0,9.4,0.0,74,6.8,2,2026-06-21 06:40:04.154 +0100
15.7,1078,67.0,9.6,0.0,100,6.8,3,2026-06-21 07:00:05.719 +0100
15.9,1079,67.0,9.8,0.0,100,7.2,3,2026-06-21 07:20:03.918 +0100
15.9,1080,69.0,10.2,0.0,100,7.2,3,2026-06-21 07:40:04.261 +0100
16.5,1081,69.0,10.8,0.0,100,7.9,3,2026-06-21 08:00:05.525 +0100
16.8,1082,69.0,11.1,0.0,86,7.6,3,2026-06-21 08:20:03.818 +0100
17.1,1083,72.0,12.0,0.0,44,7.2,1,2026-06-21 08:40:04.160 +0100
17.9,1084,72.0,12.8,0.0,0,6.5,0,2026-06-21 09:00:04.811 +0100
18.2,1085,72.0,13.1,0.0,13,6.1,0,2026-06-21 09:20:04.027 +0100
18.6,1086,72.0,13.4,0.0,44,6.1,1,2026-06-21 09:40:03.138 +0100
19.2,1087,73.0,14.3,0.0,100,6.5,3,2026-06-21 10:00:05.221 +0100
19.6,1088,72.0,14.4,0.0,100,6.5,3,2026-06-21 10:20:03.312 +0100
19.7,1089,72.0,14.5,0.0,98,6.1,3,2026-06-21 10:40:03.449 +0100
20.5,1090,69.0,14.6,0.0,100,5.8,3,2026-06-21 11:00:05.635 +0100
20.8,1091,68.0,14.7,0.0,100,6.1,3,2026-06-21 11:20:03.928 +0100
21.0,1092,67.0,14.7,0.0,100,6.5,3,2026-06-21 11:40:04.272 +0100
22.0,1093,66.0,15.3,0.0,100,7.9,3,2026-06-21 12:00:04.824 +0100
22.3,1094,64.0,15.2,0.0,100,7.6,3,2026-06-21 12:20:04.038 +0100
23.0,1095,58.0,14.3,0.0,100,4.7,3,2026-06-21 12:40:03.254 +0100
23.6,1096,55.0,14.0,0.0,100,5.0,3,2026-06-21 13:00:05.542 +0100
23.9,1097,54.0,14.0,0.0,100,5.4,3,2026-06-21 13:20:04.042 +0100
24.3,1098,51.0,13.6,0.0,100,5.8,3,2026-06-21 13:40:03.360 +0100
24.8,1099,49.0,13.4,0.0,100,5.4,3,2026-06-21 14:00:05.239 +0100
25.0,1100,48.0,13.3,0.0,91,5.4,3,2026-06-21 14:20:03.840 +0100
25.3,1101,45.0,12.5,0.0,69,5.8,2,2026-06-21 14:40:04.488 +0100
25.9,1102,44.0,12.8,0.0,56,5.0,2,2026-06-21 15:00:05.444 +0100
26.1,1103,43.0,12.6,0.0,55,5.0,2,2026-06-21 15:20:03.743 +0100
26.1,1104,43.0,12.6,0.0,63,4.0,2,2026-06-21 15:40:04.392 +0100
26.4,1105,42.0,12.5,0.0,63,4.7,2,2026-06-21 16:00:05.042 +0100
26.5,1106,43.0,12.9,0.0,69,6.5,2,2026-06-21 16:20:03.234 +0100
26.5,1107,45.0,13.6,0.0,73,6.5,2,2026-06-21 16:40:03.372 +0100
26.6,1108,45.0,13.7,0.0,79,7.6,2,2026-06-21 17:00:04.942 +0100
26.6,1109,46.0,14.0,0.0,81,7.9,3,2026-06-21 17:20:03.032 +0100
26.4,1110,47.0,14.2,0.0,83,8.3,3,2026-06-21 17:40:03.272 +0100
26.0,1111,51.0,15.1,0.0,66,10.4,2,2026-06-21 18:00:04.742 +0100
26.0,1112,52.0,15.4,0.0,63,10.8,2,2026-06-21 18:20:03.957 +0100
25.6,1113,56.0,16.2,0.0,63,12.2,2,2026-06-21 18:40:03.070 +0100
25.3,1114,58.0,16.4,0.0,45,13.0,1,2026-06-21 19:00:04.847 +0100
25.2,1115,59.0,16.6,0.0,54,13.0,2,2026-06-21 19:20:04.165 +0100
25.6,1116,55.0,15.9,0.0,54,10.8,2,2026-06-21 19:40:03.381 +0100
25.6,1117,54.0,15.6,0.0,57,10.1,2,2026-06-21 20:00:04.645 +0100
25.4,1118,55.0,15.7,0.0,59,10.8,2,2026-06-21 20:20:03.860 +0100
25.1,1119,58.0,16.3,0.0,63,12.2,2,2026-06-21 20:40:04.205 +0100
24.0,1120,64.0,16.8,0.0,59,15.1,2,2026-06-21 21:00:04.548 +0100
23.6,1121,66.0,16.9,0.0,58,15.1,2,2026-06-21 21:20:14.517 +0100
23.2,1122,67.0,16.8,0.0,57,14.8,2,2026-06-21 21:40:03.696 +0100
22.8,1123,69.0,16.9,0.0,33,14.0,1,2026-06-21 22:00:04.960 +0100
22.4,1124,70.0,16.7,0.0,64,14.0,2,2026-06-21 22:20:03.051 +0100
22.0,1125,71.0,16.5,0.0,77,14.4,2,2026-06-21 22:40:03.189 +0100
21.3,1126,73.0,16.3,0.0,100,14.8,3,2026-06-21 23:00:04.659 +0100
21.1,1127,74.0,16.3,0.0,100,14.8,3,2026-06-21 23:20:03.869 +0100
21.0,1128,74.0,16.2,0.0,100,13.7,3,2026-06-21 23:40:04.111 +0100
20.6,1129,75.0,16.1,0.0,100,13.7,3,2026-06-22 00:00:04.559 +0100
20.5,1130,76.0,16.1,0.0,96,13.7,3,2026-06-22 00:20:03.876 +0100
20.3,1131,77.0,16.2,0.0,98,13.3,3,2026-06-22 00:40:04.115 +0100
20.1,1132,77.0,16.0,0.0,100,13.7,3,2026-06-22 01:00:04.156 +0100
20.0,1133,77.0,15.8,0.0,100,14.0,3,2026-06-22 01:20:03.268 +0100
19.8,1134,79.0,16.0,0.0,100,14.0,3,2026-06-22 01:40:03.405 +0100
19.5,1135,80.0,15.9,0.0,100,13.7,3,2026-06-22 02:00:04.259 +0100
19.3,1136,81.0,16.0,0.0,100,13.3,3,2026-06-22 02:20:03.371 +0100
19.2,1137,81.0,15.9,0.0,100,12.2,3,2026-06-22 02:40:03.509 +0100
18.5,1138,84.0,15.8,0.0,23,11.9,1,2026-06-22 03:00:04.465 +0100
18.4,1139,84.0,15.6,0.0,16,11.9,0,2026-06-22 03:20:03.579 +0100
18.5,1140,86.0,16.1,0.0,75,11.5,2,2026-06-22 03:40:03.818 +0100
18.2,1141,86.0,15.9,0.0,70,11.2,2,2026-06-22 04:00:06.208 +0100
18.1,1142,86.0,15.7,0.0,63,11.2,2,2026-06-22 04:20:03.379 +0100
17.7,1143,87.0,15.5,0.0,60,11.2,2,2026-06-22 04:40:03.518 +0100
17.4,1144,87.0,15.2,0.0,36,11.2,1,2026-06-22 05:00:05.716 +0100
17.2,1145,86.0,14.9,0.0,32,11.2,1,2026-06-22 05:20:03.998 +0100
17.1,1146,86.0,14.8,0.0,17,11.5,0,2026-06-22 05:40:03.110 +0100
16.9,1147,84.0,14.2,0.0,0,11.5,0,2026-06-22 06:00:05.501 +0100
16.9,1148,83.0,14.0,0.0,0,11.2,0,2026-06-22 06:20:03.693 +0100
16.9,1149,83.0,14.0,0.0,0,10.8,0,2026-06-22 06:40:03.933 +0100
17.1,1150,81.0,13.8,0.0,0,10.8,0,2026-06-22 07:00:05.504 +0100
17.2,1151,80.0,13.8,0.0,0,11.2,0,2026-06-22 07:20:03.696 +0100
17.4,1152,78.0,13.6,0.0,0,11.2,0,2026-06-22 07:40:03.936 +0100
17.9,1153,75.0,13.4,0.0,0,12.2,0,2026-06-22 08:00:05.406 +0100
18.2,1154,73.0,13.3,0.0,1,12.6,0,2026-06-22 08:20:03.598 +0100
18.8,1155,69.0,13.0,0.0,0,13.3,0,2026-06-22 08:40:03.839 +0100
19.5,1156,65.0,12.8,0.0,0,13.0,0,2026-06-22 09:00:05.410 +0100
19.9,1157,63.0,12.7,0.0,0,13.0,0,2026-06-22 09:20:03.602 +0100
20.3,1158,62.0,12.8,0.0,0,12.6,0,2026-06-22 09:40:03.944 +0100
21.1,1159,60.0,13.0,0.0,0,13.0,0,2026-06-22 10:00:05.208 +0100
21.5,1160,59.0,13.2,0.0,0,13.3,0,2026-06-22 10:20:03.297 +0100
21.9,1161,59.0,13.6,0.0,0,13.0,0,2026-06-22 10:40:03.436 +0100
22.9,1162,57.0,13.9,0.0,0,14.0,0,2026-06-22 11:00:05.716 +0100
23.3,1163,56.0,14.1,0.0,0,14.4,0,2026-06-22 11:20:04.016 +0100
23.7,1164,56.0,14.4,0.0,1,14.4,0,2026-06-22 11:40:03.218 +0100
24.5,1165,54.0,14.6,0.0,0,14.8,0,2026-06-22 12:00:05.188 +0100
24.9,1166,53.0,14.7,0.0,0,15.1,0,2026-06-22 12:20:03.406 +0100
25.3,1167,51.0,14.5,0.0,0,15.8,0,2026-06-22 12:40:03.555 +0100
26.1,1168,49.0,14.5,0.0,0,16.6,0,2026-06-22 13:00:05.128 +0100
26.4,1169,48.0,14.5,0.0,20,16.6,1,2026-06-22 13:20:03.414 +0100
26.6,1170,47.0,14.4,0.0,51,15.1,2,2026-06-22 13:40:03.640 +0100
27.1,1171,46.0,14.5,0.0,100,14.8,3,2026-06-22 14:00:05.100 +0100
27.4,1172,45.0,14.4,0.0,100,14.4,3,2026-06-22 14:20:03.311 +0100
27.7,1173,44.0,14.3,0.0,99,14.4,3,2026-06-22 14:40:03.559 +0100
28.2,1174,43.0,14.4,0.0,100,14.4,3,2026-06-22 15:00:05.238 +0100
28.4,1175,42.0,14.2,0.0,100,14.4,3,2026-06-22 15:20:03.424 +0100
28.8,1176,41.0,14.2,0.0,100,15.5,3,2026-06-22 15:40:03.556 +0100
29.0,1177,41.0,14.4,0.0,100,15.5,3,2026-06-22 16:00:04.916 +0100
29.0,1178,41.0,14.5,0.0,100,15.1,3,2026-06-22 16:20:04.229 +0100
29.2,1179,41.0,14.6,0.0,99,15.5,3,2026-06-22 16:40:03.458 +0100
29.2,1180,41.0,14.6,0.0,100,15.1,3,2026-06-22 17:00:05.035 +0100
29.2,1181,41.0,14.6,0.0,99,14.8,3,2026-06-22 17:20:03.025 +0100
